"GEO_ID","NAME","B05010_001E","B05010_001M","B05010_001MA","B05010_001EA","B05010_002E","B05010_002M","B05010_002MA","B05010_002EA","B05010_003E","B05010_003M","B05010_003MA","B05010_003EA","B05010_004E","B05010_004M","B05010_004MA","B05010_004EA","B05010_005E","B05010_005M","B05010_005MA","B05010_005EA","B05010_006E","B05010_006M","B05010_006MA","B05010_006EA","B05010_007E","B05010_007M","B05010_007MA","B05010_007EA","B05010_008E","B05010_008M","B05010_008MA","B05010_008EA","B05010_009E","B05010_009M","B05010_009MA","B05010_009EA","B05010_010E","B05010_010M","B05010_010MA","B05010_010EA","B05010_011E","B05010_011M","B05010_011MA","B05010_011EA","B05010_012E","B05010_012M","B05010_012MA","B05010_012EA","B05010_013E","B05010_013M","B05010_013MA","B05010_013EA","B05010_014E","B05010_014M","B05010_014MA","B05010_014EA","B05010_015E","B05010_015M","B05010_015MA","B05010_015EA","B05010_016E","B05010_016M","B05010_016MA","B05010_016EA","B05010_017E","B05010_017M","B05010_017MA","B05010_017EA","B05010_018E","B05010_018M","B05010_018MA","B05010_018EA","B05010_019E","B05010_019M","B05010_019MA","B05010_019EA","B05010_020E","B05010_020M","B05010_020MA","B05010_020EA","B05010_021E","B05010_021M","B05010_021MA","B05010_021EA","B05010_022E","B05010_022M","B05010_022MA","B05010_022EA","B05010_023E","B05010_023M","B05010_023MA","B05010_023EA","B05010_024E","B05010_024M","B05010_024MA","B05010_024EA","B05010_025E","B05010_025M","B05010_025MA","B05010_025EA",
"1600000US0643000","Long Beach city, California","87139","5520","null","null","20980","3769","null","null","5551","1860","null","null","1384","936","null","null","3112","1440","null","null","1055","807","null","null","15429","3267","null","null","10160","2834","null","null","5269","2002","null","null","15885","3295","null","null","7491","2307","null","null","1277","748","null","null","4367","1719","null","null","1847","1341","null","null","8394","2698","null","null","5393","1975","null","null","3001","1418","null","null","50274","4428","null","null","31875","4006","null","null","17595","3453","null","null","7168","1576","null","null","7112","1751","null","null","18399","2902","null","null","13990","2702","null","null","4409","1582","null","null",
"1600000US0644000","Los Angeles city, California","716263","12264","null","null","159089","11848","null","null","49454","6339","null","null","5696","1619","null","null","36503","5575","null","null","7255","2231","null","null","109635","9523","null","null","48366","5947","null","null","61269","6722","null","null","159924","9276","null","null","80133","7084","null","null","13268","4014","null","null","51232","6174","null","null","15633","2896","null","null","79791","7649","null","null","37394","5363","null","null","42397","5501","null","null","397250","11951","null","null","289488","11115","null","null","122569","8071","null","null","99899","7007","null","null","67020","7048","null","null","107762","7232","null","null","67895","5041","null","null","39867","5100","null","null",
"1600000US0644574","Lynwood city, California","15673","1917","null","null","3531","1653","null","null","1273","1028","null","null","0","218","null","null","955","882","null","null","318","518","null","null","2258","1223","null","null","1241","839","null","null","1017","989","null","null","6879","2215","null","null","2722","1270","null","null","133","222","null","null","1508","933","null","null","1081","900","null","null","4157","1923","null","null","2399","1491","null","null","1758","1272","null","null","5263","1583","null","null","2941","1218","null","null","566","473","null","null","1642","934","null","null","733","692","null","null","2322","1011","null","null","2024","1000","null","null","298","309","null","null",
"1600000US0645022","Madera city, California","18496","2369","null","null","8298","3101","null","null","2865","1945","null","null","1360","1497","null","null","1505","1357","null","null","0","218","null","null","5433","2955","null","null","1608","1298","null","null","3825","2882","null","null","5377","2751","null","null","1914","1850","null","null","0","218","null","null","1914","1850","null","null","0","218","null","null","3463","2257","null","null","3021","2211","null","null","442","600","null","null","4821","1883","null","null","2668","1422","null","null","1478","1129","null","null","384","391","null","null","806","733","null","null","2153","1445","null","null","1516","1204","null","null","637","701","null","null",
"1600000US0645484","Manteca city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0646842","Menifee city, California","24014","3089","null","null","3172","1669","null","null","568","536","null","null","289","273","null","null","279","462","null","null","0","218","null","null","2604","1543","null","null","1902","1643","null","null","702","815","null","null","2581","1464","null","null","1615","1101","null","null","997","858","null","null","47","79","null","null","571","705","null","null","966","1030","null","null","831","1008","null","null","135","222","null","null","18261","3125","null","null","12458","2562","null","null","9702","2346","null","null","1550","1014","null","null","1206","779","null","null","5803","2825","null","null","5331","2810","null","null","472","473","null","null",
"1600000US0646898","Merced city, California","26686","2612","null","null","11019","3379","null","null","1550","1085","null","null","476","588","null","null","1074","918","null","null","0","218","null","null","9469","3354","null","null","6868","2791","null","null","2601","1616","null","null","5083","1819","null","null","1407","989","null","null","211","397","null","null","975","1060","null","null","221","193","null","null","3676","1597","null","null","2947","1606","null","null","729","548","null","null","10584","2250","null","null","8433","2269","null","null","4800","1488","null","null","2243","1399","null","null","1390","1018","null","null","2151","1019","null","null","1557","877","null","null","594","568","null","null",
"1600000US0647766","Milpitas city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0648256","Mission Viejo city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0648354","Modesto city, California","53173","4259","null","null","12264","3652","null","null","4940","2346","null","null","1466","1077","null","null","2358","1470","null","null","1116","1384","null","null","7324","3149","null","null","4298","2205","null","null","3026","2408","null","null","12492","3210","null","null","5738","2270","null","null","699","562","null","null","3557","1913","null","null","1482","942","null","null","6754","2062","null","null","5318","1813","null","null","1436","1124","null","null","28417","4721","null","null","20682","4935","null","null","11009","3418","null","null","5442","2124","null","null","4231","1980","null","null","7735","2015","null","null","5895","1895","null","null","1840","1020","null","null",
"1600000US0649270","Moreno Valley city, California","52281","3970","null","null","6966","2452","null","null","1816","1134","null","null","467","475","null","null","966","853","null","null","383","420","null","null","5150","2008","null","null","3382","1704","null","null","1768","1086","null","null","16403","3422","null","null","7720","2643","null","null","2558","1777","null","null","4128","1561","null","null","1034","913","null","null","8683","2777","null","null","6729","2395","null","null","1954","1354","null","null","28912","3508","null","null","18728","3053","null","null","8677","2396","null","null","5525","1696","null","null","4526","1661","null","null","10184","2141","null","null","8298","1937","null","null","1886","821","null","null",
"1600000US0649670","Mountain View city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0650076","Murrieta city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0650258","Napa city, California","15990","1315","null","null","2009","1064","null","null","1116","1034","null","null","108","134","null","null","1008","1034","null","null","0","218","null","null","893","711","null","null","550","443","null","null","343","534","null","null","2198","1083","null","null","479","344","null","null","270","323","null","null","209","259","null","null","0","218","null","null","1719","1021","null","null","589","516","null","null","1130","935","null","null","11783","1679","null","null","9062","1805","null","null","4454","1068","null","null","3569","1727","null","null","1039","604","null","null","2721","892","null","null","1742","700","null","null","979","629","null","null",
"1600000US0651182","Newport Beach city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0652526","Norwalk city, California","22622","2593","null","null","3754","1760","null","null","471","528","null","null","0","218","null","null","471","528","null","null","0","218","null","null","3283","1752","null","null","891","764","null","null","2392","1675","null","null","4544","1714","null","null","2201","1363","null","null","746","538","null","null","1355","1229","null","null","100","119","null","null","2343","1080","null","null","1444","750","null","null","899","792","null","null","14324","2263","null","null","11683","2330","null","null","4093","1650","null","null","3952","1691","null","null","3638","1402","null","null","2641","832","null","null","1939","749","null","null","702","448","null","null",
"1600000US0653000","Oakland city, California","80081","4260","null","null","15917","3332","null","null","4395","1545","null","null","428","519","null","null","2770","1188","null","null","1197","1149","null","null","11522","3381","null","null","7877","3240","null","null","3645","1524","null","null","17736","3930","null","null","8502","2433","null","null","1189","1082","null","null","5530","1944","null","null","1783","1151","null","null","9234","3343","null","null","4192","2315","null","null","5042","2344","null","null","46428","4768","null","null","33259","4511","null","null","16394","2869","null","null","10596","3295","null","null","6269","1717","null","null","13169","2844","null","null","9476","2403","null","null","3693","1271","null","null",
"1600000US0653322","Oceanside city, California","34846","3671","null","null","3419","1480","null","null","740","495","null","null","378","359","null","null","203","242","null","null","159","265","null","null","2679","1429","null","null","1802","1242","null","null","877","860","null","null","5726","3057","null","null","2188","1467","null","null","656","602","null","null","1443","1087","null","null","89","148","null","null","3538","2599","null","null","2888","2473","null","null","650","828","null","null","25701","3226","null","null","17611","2828","null","null","11141","2934","null","null","2661","1095","null","null","3809","1620","null","null","8090","2358","null","null","5428","2112","null","null","2662","1454","null","null",
"1600000US0653896","Ontario city, California","40300","3434","null","null","8023","2804","null","null","1649","931","null","null","405","557","null","null","1104","786","null","null","140","227","null","null","6374","2691","null","null","3916","1817","null","null","2458","1786","null","null","7824","2255","null","null","3010","1620","null","null","1104","705","null","null","1906","1276","null","null","0","218","null","null","4814","1797","null","null","3907","1812","null","null","907","660","null","null","24453","3155","null","null","16452","2863","null","null","9241","2261","null","null","4671","1776","null","null","2540","1095","null","null","8001","2123","null","null","5139","1698","null","null","2862","1434","null","null",
"1600000US0653980","Orange city, California","27806","2969","null","null","2583","1393","null","null","632","649","null","null","89","149","null","null","309","443","null","null","234","389","null","null","1951","1307","null","null","382","330","null","null","1569","1186","null","null","3769","1663","null","null","1867","1147","null","null","647","586","null","null","1141","910","null","null","79","130","null","null","1902","1126","null","null","494","490","null","null","1408","1095","null","null","21454","3143","null","null","14579","2771","null","null","9744","2462","null","null","1305","706","null","null","3530","1361","null","null","6875","2277","null","null","4653","2226","null","null","2222","1116","null","null",
"1600000US0654652","Oxnard city, California","48174","3315","null","null","6778","2440","null","null","3434","1944","null","null","0","218","null","null","3278","1901","null","null","156","257","null","null","3344","1723","null","null","645","501","null","null","2699","1646","null","null","14244","2683","null","null","6717","2015","null","null","264","241","null","null","5480","1820","null","null","973","744","null","null","7527","2146","null","null","2187","1093","null","null","5340","2195","null","null","27152","4004","null","null","16683","3265","null","null","5810","1790","null","null","4872","1847","null","null","6001","2063","null","null","10469","2426","null","null","7606","2326","null","null","2863","1480","null","null",
"1600000US0655156","Palmdale city, California","43567","3558","null","null","7117","2737","null","null","2162","1682","null","null","1195","1521","null","null","811","631","null","null","156","253","null","null","4955","2489","null","null","4176","2180","null","null","779","752","null","null","10739","2702","null","null","5827","2032","null","null","2007","1313","null","null","2894","1578","null","null","926","702","null","null","4912","1927","null","null","3168","1791","null","null","1744","837","null","null","25711","3801","null","null","19983","3536","null","null","11199","2902","null","null","5191","2006","null","null","3593","1688","null","null","5728","1559","null","null","4485","1429","null","null","1243","998","null","null",
"1600000US0655282","Palo Alto city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0656000","Pasadena city, California","22398","2855","null","null","2465","1440","null","null","652","488","null","null","211","278","null","null","346","490","null","null","95","156","null","null","1813","1282","null","null","154","148","null","null","1659","1262","null","null","3025","1436","null","null","1333","953","null","null","234","386","null","null","809","800","null","null","290","321","null","null","1692","1084","null","null","482","387","null","null","1210","1027","null","null","16908","2691","null","null","14134","2545","null","null","6879","1754","null","null","3264","1258","null","null","3991","1435","null","null","2774","1418","null","null","1115","840","null","null","1659","1165","null","null",
"1600000US0656700","Perris city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0657456","Pittsburg city, California","14710","2234","null","null","1337","773","null","null","870","663","null","null","193","307","null","null","466","472","null","null","211","352","null","null","467","434","null","null","404","420","null","null","63","107","null","null","3847","1404","null","null","1974","912","null","null","161","265","null","null","1430","788","null","null","383","395","null","null","1873","1101","null","null","962","815","null","null","911","655","null","null","9526","2407","null","null","6158","1968","null","null","1315","787","null","null","3608","1676","null","null","1235","763","null","null","3368","1556","null","null","2750","1516","null","null","618","561","null","null",
"1600000US0657792","Pleasanton city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0658072","Pomona city, California","35983","3610","null","null","6245","2313","null","null","1012","672","null","null","0","218","null","null","588","460","null","null","424","491","null","null","5233","2222","null","null","2833","1872","null","null","2400","1210","null","null","11022","3435","null","null","3801","1401","null","null","588","509","null","null","2509","1244","null","null","704","540","null","null","7221","3006","null","null","5368","2833","null","null","1853","906","null","null","18716","3035","null","null","11972","2603","null","null","5971","2517","null","null","3161","1158","null","null","2840","1323","null","null","6744","1882","null","null","4873","1776","null","null","1871","807","null","null",
"1600000US0659444","Rancho Cordova city, California","19260","2196","null","null","1924","1131","null","null","966","973","null","null","576","747","null","null","0","218","null","null","390","643","null","null","958","645","null","null","864","629","null","null","94","157","null","null","3836","1723","null","null","2465","1526","null","null","758","1248","null","null","1336","668","null","null","371","462","null","null","1371","868","null","null","1037","727","null","null","334","472","null","null","13500","2258","null","null","10005","2181","null","null","6044","1900","null","null","3119","1066","null","null","842","710","null","null","3495","1575","null","null","3117","1560","null","null","378","372","null","null",
"1600000US0659451","Rancho Cucamonga city, California","42715","3704","null","null","6378","2860","null","null","2685","2020","null","null","2166","1947","null","null","443","519","null","null","76","129","null","null","3693","1972","null","null","2502","1798","null","null","1191","1008","null","null","7255","2904","null","null","3325","1955","null","null","1351","1377","null","null","1784","1485","null","null","190","308","null","null","3930","2196","null","null","2105","1092","null","null","1825","1785","null","null","29082","3750","null","null","22209","3359","null","null","12878","2560","null","null","6305","2338","null","null","3026","1238","null","null","6873","2195","null","null","5480","1999","null","null","1393","823","null","null",
"1600000US0659920","Redding city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0659962","Redlands city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0660018","Redondo Beach city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0660102","Redwood City city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0660466","Rialto city, California","30055","3349","null","null","3519","1540","null","null","899","845","null","null","79","136","null","null","443","736","null","null","377","393","null","null","2620","1298","null","null","1650","905","null","null","970","880","null","null","9436","2323","null","null","6721","2339","null","null","2029","1080","null","null","2415","1336","null","null","2277","1709","null","null","2715","1232","null","null","2201","1170","null","null","514","392","null","null","17100","2705","null","null","10865","2480","null","null","5633","1889","null","null","4339","2005","null","null","893","518","null","null","6235","1861","null","null","5260","1845","null","null","975","676","null","null",
"1600000US0660620","Richmond city, California","24824","2990","null","null","7191","2431","null","null","1436","931","null","null","527","627","null","null","909","721","null","null","0","218","null","null","5755","2327","null","null","2671","1682","null","null","3084","1761","null","null","3717","2246","null","null","774","589","null","null","0","218","null","null","634","588","null","null","140","169","null","null","2943","2082","null","null","969","835","null","null","1974","1943","null","null","13916","2281","null","null","9055","2096","null","null","4093","1602","null","null","3007","1158","null","null","1955","1222","null","null","4861","1496","null","null","3564","1339","null","null","1297","886","null","null",
"1600000US0662000","Riverside city, California","65892","4871","null","null","10075","3430","null","null","4571","2737","null","null","925","810","null","null","1646","1624","null","null","2000","2037","null","null","5504","2152","null","null","3443","1943","null","null","2061","1186","null","null","16771","3368","null","null","10737","3020","null","null","3199","1561","null","null","5859","2071","null","null","1679","1164","null","null","6034","1820","null","null","4892","1799","null","null","1142","743","null","null","39046","3868","null","null","28259","3500","null","null","18464","3282","null","null","5355","1559","null","null","4440","1379","null","null","10787","2514","null","null","8354","2333","null","null","2433","1081","null","null",
"1600000US0662364","Rocklin city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0662938","Roseville city, California","34745","2639","null","null","2212","1563","null","null","1278","1079","null","null","1278","1079","null","null","0","218","null","null","0","218","null","null","934","1154","null","null","298","284","null","null","636","948","null","null","4054","1664","null","null","2892","1619","null","null","1485","1113","null","null","997","880","null","null","410","673","null","null","1162","598","null","null","1005","517","null","null","157","269","null","null","28479","2930","null","null","22596","2859","null","null","16285","2974","null","null","2186","1028","null","null","4125","2540","null","null","5883","1529","null","null","4979","1335","null","null","904","752","null","null",
"1600000US0664000","Sacramento city, California","98957","5510","null","null","16940","4489","null","null","5792","2237","null","null","600","460","null","null","4638","2098","null","null","554","426","null","null","11148","3598","null","null","8395","3340","null","null","2753","1375","null","null","19396","3883","null","null","12912","3174","null","null","3396","1813","null","null","7489","2624","null","null","2027","1118","null","null","6484","2193","null","null","4862","1882","null","null","1622","1043","null","null","62621","5802","null","null","42714","4842","null","null","24753","4318","null","null","8723","2346","null","null","9238","2379","null","null","19907","4073","null","null","13482","2625","null","null","6425","2903","null","null",
"1600000US0664224","Salinas city, California","46714","2859","null","null","7972","3178","null","null","1849","1403","null","null","269","432","null","null","1464","1328","null","null","116","195","null","null","6123","2644","null","null","1236","733","null","null","4887","2626","null","null","12632","3045","null","null","6239","2407","null","null","503","573","null","null","4835","2048","null","null","901","856","null","null","6393","2189","null","null","2824","1269","null","null","3569","1513","null","null","26110","3491","null","null","14669","3079","null","null","4122","1523","null","null","7741","2202","null","null","2806","1719","null","null","11441","2858","null","null","5469","1860","null","null","5972","2100","null","null",
"1600000US0665000","San Bernardino city, California","55792","4523","null","null","10619","3098","null","null","2295","1640","null","null","0","218","null","null","1565","1296","null","null","730","877","null","null","8324","2709","null","null","6415","2142","null","null","1909","1499","null","null","18373","3874","null","null","11197","3129","null","null","4400","2168","null","null","5557","2212","null","null","1240","777","null","null","7176","2875","null","null","5477","2789","null","null","1699","903","null","null","26800","4337","null","null","18704","4158","null","null","7071","2199","null","null","6241","2922","null","null","5392","2245","null","null","8096","2212","null","null","6403","1830","null","null","1693","1116","null","null",
"1600000US0665042","San Buenaventura (Ventura) city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0666000","San Diego city, California","247591","8237","null","null","33042","5488","null","null","14309","4250","null","null","3957","2033","null","null","7602","3487","null","null","2750","1854","null","null","18733","4141","null","null","12663","3373","null","null","6070","2401","null","null","33295","5605","null","null","17877","3590","null","null","5405","2157","null","null","9294","2594","null","null","3178","1363","null","null","15418","4334","null","null","10322","3984","null","null","5096","1732","null","null","181254","7309","null","null","144757","7241","null","null","77890","6346","null","null","38065","4439","null","null","28802","3705","null","null","36497","4459","null","null","28378","4141","null","null","8119","2232","null","null",
"1600000US0667000","San Francisco city, California","105100","2694","null","null","9868","2502","null","null","4202","1706","null","null","927","600","null","null","2662","1556","null","null","613","498","null","null","5666","1710","null","null","4045","1504","null","null","1621","916","null","null","9831","2385","null","null","5543","1968","null","null","774","567","null","null","3821","1383","null","null","948","1064","null","null","4288","1755","null","null","1900","1095","null","null","2388","1264","null","null","85401","3461","null","null","67709","3644","null","null","35830","4334","null","null","15422","2630","null","null","16457","3414","null","null","17692","2863","null","null","9922","2222","null","null","7770","2073","null","null",
"1600000US0668000","San Jose city, California","198208","6173","null","null","15721","3203","null","null","7720","2358","null","null","2257","1379","null","null","3830","1583","null","null","1633","1148","null","null","8001","2302","null","null","3472","1702","null","null","4529","1500","null","null","26846","4873","null","null","13792","4062","null","null","2072","1086","null","null","8718","3353","null","null","3002","2312","null","null","13054","3871","null","null","4855","2667","null","null","8199","2907","null","null","155641","6636","null","null","123848","6373","null","null","37792","4488","null","null","67970","5225","null","null","18086","3080","null","null","31793","3744","null","null","18771","2845","null","null","13022","2426","null","null",
"1600000US0668084","San Leandro city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0668196","San Marcos city, California","26015","2455","null","null","1478","1093","null","null","866","718","null","null","238","283","null","null","256","424","null","null","372","479","null","null","612","810","null","null","153","245","null","null","459","772","null","null","6098","2823","null","null","2569","1709","null","null","1308","1424","null","null","625","833","null","null","636","560","null","null","3529","2366","null","null","2308","2271","null","null","1221","910","null","null","18439","2789","null","null","15896","2806","null","null","10913","2770","null","null","3064","1608","null","null","1919","927","null","null","2543","1167","null","null","1702","999","null","null","841","653","null","null",
"1600000US0668252","San Mateo city, California","20093","2555","null","null","270","341","null","null","0","218","null","null","0","218","null","null","0","218","null","null","0","218","null","null","270","341","null","null","0","218","null","null","270","341","null","null","4523","2445","null","null","2080","1224","null","null","212","267","null","null","1804","1222","null","null","64","113","null","null","2443","1624","null","null","556","477","null","null","1887","1546","null","null","15300","2551","null","null","12626","2577","null","null","7096","1856","null","null","3389","1697","null","null","2141","698","null","null","2674","1113","null","null","1787","1017","null","null","887","842","null","null",
"1600000US0668378","San Ramon city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0669000","Santa Ana city, California","70345","4316","null","null","8508","2160","null","null","3412","1676","null","null","187","226","null","null","2515","1354","null","null","710","595","null","null","5096","1290","null","null","1669","887","null","null","3427","1230","null","null","21708","3944","null","null","13969","3077","null","null","2293","1147","null","null","10121","2502","null","null","1555","1304","null","null","7739","2660","null","null","4009","1756","null","null","3730","1942","null","null","40129","3829","null","null","25813","2715","null","null","5726","1905","null","null","14741","2431","null","null","5346","1735","null","null","14316","2803","null","null","9081","2954","null","null","5235","1688","null","null",
"1600000US0669070","Santa Barbara city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0669084","Santa Clara city, California","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"1600000US0669088","Santa Clarita city, California","51317","4289","null","null","3140","1363","null","null","1458","1062","null","null","806","1029","null","null","325","402","null","null","327","420","null","null","1682","826","null","null","1239","718","null","null","443","461","null","null","6590","2221","null","null","3894","1665","null","null","1700","1345","null","null","1961","1007","null","null","233","233","null","null","2696","1218","null","null","1562","874","null","null","1134","817","null","null","41587","4513","null","null","34562","4833","null","null","21044","3887","null","null","6606","2084","null","null","6912","1829","null","null","7025","1767","null","null","6048","1772","null","null","977","579","null","null",
