GEO_ID,NAME,S1101_C01_001E,S1101_C01_001M,S1101_C01_001MA,S1101_C01_001EA,S1101_C01_002E,S1101_C01_002EA,S1101_C01_002M,S1101_C01_002MA,S1101_C01_003E,S1101_C01_003EA,S1101_C01_003M,S1101_C01_003MA,S1101_C01_004E,S1101_C01_004M,S1101_C01_004MA,S1101_C01_004EA,S1101_C01_005E,S1101_C01_005M,S1101_C01_005MA,S1101_C01_005EA,S1101_C01_006E,S1101_C01_006M,S1101_C01_006MA,S1101_C01_006EA,S1101_C01_007E,S1101_C01_007M,S1101_C01_007MA,S1101_C01_007EA,S1101_C01_008E,S1101_C01_008M,S1101_C01_008MA,S1101_C01_008EA,S1101_C01_009E,S1101_C01_009EA,S1101_C01_009M,S1101_C01_009MA,S1101_C01_010E,S1101_C01_010EA,S1101_C01_010M,S1101_C01_010MA,S1101_C01_011E,S1101_C01_011EA,S1101_C01_011M,S1101_C01_011MA,S1101_C01_012E,S1101_C01_012M,S1101_C01_012MA,S1101_C01_012EA,S1101_C01_013E,S1101_C01_013EA,S1101_C01_013M,S1101_C01_013MA,S1101_C01_014E,S1101_C01_014M,S1101_C01_014MA,S1101_C01_014EA,S1101_C01_015E,S1101_C01_015M,S1101_C01_015MA,S1101_C01_015EA,S1101_C01_016E,S1101_C01_016M,S1101_C01_016MA,S1101_C01_016EA,S1101_C01_017E,S1101_C01_017M,S1101_C01_017MA,S1101_C01_017EA,S1101_C01_018E,S1101_C01_018M,S1101_C01_018MA,S1101_C01_018EA,S1101_C01_019E,S1101_C01_019EA,S1101_C01_019M,S1101_C01_019MA,S1101_C02_001E,S1101_C02_001M,S1101_C02_001MA,S1101_C02_001EA,S1101_C02_002E,S1101_C02_002M,S1101_C02_002MA,S1101_C02_002EA,S1101_C02_003E,S1101_C02_003M,S1101_C02_003MA,S1101_C02_003EA,S1101_C02_004E,S1101_C02_004EA,S1101_C02_004M,S1101_C02_004MA,S1101_C02_005E,S1101_C02_005EA,S1101_C02_005M,S1101_C02_005MA,S1101_C02_006E,S1101_C02_006EA,S1101_C02_006M,S1101_C02_006MA,S1101_C02_007E,S1101_C02_007EA,S1101_C02_007M,S1101_C02_007MA,S1101_C02_008E,S1101_C02_008EA,S1101_C02_008M,S1101_C02_008MA,S1101_C02_009E,S1101_C02_009M,S1101_C02_009MA,S1101_C02_009EA,S1101_C02_010E,S1101_C02_010M,S1101_C02_010MA,S1101_C02_010EA,S1101_C02_011E,S1101_C02_011M,S1101_C02_011MA,S1101_C02_011EA,S1101_C02_012E,S1101_C02_012M,S1101_C02_012MA,S1101_C02_012EA,S1101_C02_013E,S1101_C02_013M,S1101_C02_013MA,S1101_C02_013EA,S1101_C02_014E,S1101_C02_014M,S1101_C02_014MA,S1101_C02_014EA,S1101_C02_015E,S1101_C02_015EA,S1101_C02_015M,S1101_C02_015MA,S1101_C02_016E,S1101_C02_016EA,S1101_C02_016M,S1101_C02_016MA,S1101_C02_017E,S1101_C02_017EA,S1101_C02_017M,S1101_C02_017MA,S1101_C02_018E,S1101_C02_018EA,S1101_C02_018M,S1101_C02_018MA,S1101_C02_019E,S1101_C02_019M,S1101_C02_019MA,S1101_C02_019EA,S1101_C03_001E,S1101_C03_001M,S1101_C03_001MA,S1101_C03_001EA,S1101_C03_002E,S1101_C03_002M,S1101_C03_002MA,S1101_C03_002EA,S1101_C03_003E,S1101_C03_003M,S1101_C03_003MA,S1101_C03_003EA,S1101_C03_004E,S1101_C03_004EA,S1101_C03_004M,S1101_C03_004MA,S1101_C03_005E,S1101_C03_005M,S1101_C03_005MA,S1101_C03_005EA,S1101_C03_006E,S1101_C03_006EA,S1101_C03_006M,S1101_C03_006MA,S1101_C03_007E,S1101_C03_007EA,S1101_C03_007M,S1101_C03_007MA,S1101_C03_008E,S1101_C03_008EA,S1101_C03_008M,S1101_C03_008MA,S1101_C03_009E,S1101_C03_009M,S1101_C03_009MA,S1101_C03_009EA,S1101_C03_010E,S1101_C03_010M,S1101_C03_010MA,S1101_C03_010EA,S1101_C03_011E,S1101_C03_011M,S1101_C03_011MA,S1101_C03_011EA,S1101_C03_012E,S1101_C03_012M,S1101_C03_012MA,S1101_C03_012EA,S1101_C03_013E,S1101_C03_013M,S1101_C03_013MA,S1101_C03_013EA,S1101_C03_014E,S1101_C03_014EA,S1101_C03_014M,S1101_C03_014MA,S1101_C03_015E,S1101_C03_015EA,S1101_C03_015M,S1101_C03_015MA,S1101_C03_016E,S1101_C03_016M,S1101_C03_016MA,S1101_C03_016EA,S1101_C03_017E,S1101_C03_017EA,S1101_C03_017M,S1101_C03_017MA,S1101_C03_018E,S1101_C03_018EA,S1101_C03_018M,S1101_C03_018MA,S1101_C03_019E,S1101_C03_019M,S1101_C03_019MA,S1101_C03_019EA,S1101_C04_001E,S1101_C04_001EA,S1101_C04_001M,S1101_C04_001MA,S1101_C04_002E,S1101_C04_002EA,S1101_C04_002M,S1101_C04_002MA,S1101_C04_003E,S1101_C04_003M,S1101_C04_003MA,S1101_C04_003EA,S1101_C04_004E,S1101_C04_004M,S1101_C04_004MA,S1101_C04_004EA,S1101_C04_005E,S1101_C04_005M,S1101_C04_005MA,S1101_C04_005EA,S1101_C04_006E,S1101_C04_006M,S1101_C04_006MA,S1101_C04_006EA,S1101_C04_007E,S1101_C04_007M,S1101_C04_007MA,S1101_C04_007EA,S1101_C04_008E,S1101_C04_008EA,S1101_C04_008M,S1101_C04_008MA,S1101_C04_009E,S1101_C04_009EA,S1101_C04_009M,S1101_C04_009MA,S1101_C04_010E,S1101_C04_010EA,S1101_C04_010M,S1101_C04_010MA,S1101_C04_011E,S1101_C04_011EA,S1101_C04_011M,S1101_C04_011MA,S1101_C04_012E,S1101_C04_012EA,S1101_C04_012M,S1101_C04_012MA,S1101_C04_013E,S1101_C04_013M,S1101_C04_013MA,S1101_C04_013EA,S1101_C04_014E,S1101_C04_014M,S1101_C04_014MA,S1101_C04_014EA,S1101_C04_015E,S1101_C04_015M,S1101_C04_015MA,S1101_C04_015EA,S1101_C04_016E,S1101_C04_016M,S1101_C04_016MA,S1101_C04_016EA,S1101_C04_017E,S1101_C04_017M,S1101_C04_017MA,S1101_C04_017EA,S1101_C04_018E,S1101_C04_018EA,S1101_C04_018M,S1101_C04_018MA,S1101_C04_019E,S1101_C04_019EA,S1101_C04_019M,S1101_C04_019MA,S1101_C05_001E,S1101_C05_001EA,S1101_C05_001M,S1101_C05_001MA,S1101_C05_002E,S1101_C05_002EA,S1101_C05_002M,S1101_C05_002MA,S1101_C05_003E,S1101_C05_003M,S1101_C05_003MA,S1101_C05_003EA,S1101_C05_004E,S1101_C05_004M,S1101_C05_004MA,S1101_C05_004EA,S1101_C05_005E,S1101_C05_005M,S1101_C05_005MA,S1101_C05_005EA,S1101_C05_006E,S1101_C05_006M,S1101_C05_006MA,S1101_C05_006EA,S1101_C05_007E,S1101_C05_007M,S1101_C05_007MA,S1101_C05_007EA,S1101_C05_008E,S1101_C05_008EA,S1101_C05_008M,S1101_C05_008MA,S1101_C05_009E,S1101_C05_009M,S1101_C05_009MA,S1101_C05_009EA,S1101_C05_010E,S1101_C05_010EA,S1101_C05_010M,S1101_C05_010MA,S1101_C05_011E,S1101_C05_011EA,S1101_C05_011M,S1101_C05_011MA,S1101_C05_012E,S1101_C05_012EA,S1101_C05_012M,S1101_C05_012MA,S1101_C05_013E,S1101_C05_013M,S1101_C05_013MA,S1101_C05_013EA,S1101_C05_014E,S1101_C05_014M,S1101_C05_014MA,S1101_C05_014EA,S1101_C05_015E,S1101_C05_015M,S1101_C05_015MA,S1101_C05_015EA,S1101_C05_016E,S1101_C05_016M,S1101_C05_016MA,S1101_C05_016EA,S1101_C05_017E,S1101_C05_017M,S1101_C05_017MA,S1101_C05_017EA,S1101_C05_018E,S1101_C05_018EA,S1101_C05_018M,S1101_C05_018MA,S1101_C05_019E,S1101_C05_019EA,S1101_C05_019M,S1101_C05_019MA
1600000US0103076,"Auburn city, Alabama",29136,1766,null,null,2.52,null,0.14,null,17404,null,1371,null,3.09,0.18,null,null,8249,1419,null,null,33.6,12.7,null,null,8.9,8,null,null,57.5,11.5,null,null,29136,null,1766,null,28.6,null,5.5,null,28.9,null,5,null,23.5,4.7,null,null,26.7,null,5.4,null,6,2.7,null,null,61.2,5.6,null,null,34.9,5.8,null,null,3.9,2.3,null,null,48.1,5.5,null,null,51.9,null,5.5,null,13886,1543,null,null,3.12,0.22,null,null,13886,1543,null,null,3.11,null,0.22,null,6292,null,1061,null,28.9,null,11.7,null,8.5,null,7.5,null,62.6,null,12.1,null,13886,1543,null,null,45.3,7.3,null,null,40.4,8.3,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),86.1,null,8.6,null,10.2,null,8.3,null,3.7,null,3.6,null,N,N,N,N,N,N,N,N,1034,750,null,null,3.27,0.82,null,null,1034,750,null,null,2.61,null,0.44,null,235,301,null,null,0,null,47.1,null,0,null,47.1,null,100,null,47.1,null,1034,750,null,null,22.7,29.8,null,null,20.5,27.9,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),100,null,16.9,null,0,16.9,null,null,0,null,16.9,null,N,N,N,N,N,N,N,N,2484,null,884,null,3.36,null,0.72,null,2484,884,null,null,3.19,0.68,null,null,1722,926,null,null,55.2,37.9,null,null,11.7,24.9,null,null,33.2,null,30.7,null,2484,null,884,null,72.8,null,21.6,null,25.1,null,30,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),33.5,24,null,null,46.4,28.8,null,null,20.1,22.7,null,null,N,N,N,N,N,N,N,N,11732,null,1925,null,1.55,null,0.16,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11732,1925,null,null,0,null,1.6,null,16.7,null,6.8,null,15.4,null,6.7,null,66.4,10.1,null,null,14.8,6.6,null,null,34.2,8.9,null,null,64.7,8.8,null,null,1,1.9,null,null,N,N,N,N,N,N,N,N
1600000US0107000,"Birmingham city, Alabama",87570,3579,null,null,2.13,null,0.08,null,42741,null,2741,null,3.08,0.15,null,null,14816,2141,null,null,20.1,7.3,null,null,17.6,7,null,null,62.2,9.2,null,null,87570,null,3579,null,20,null,2.3,null,38.1,null,2.8,null,29.5,2.2,null,null,44.6,null,2.9,null,13.6,1.8,null,null,61.5,3.2,null,null,37.9,3.2,null,null,0.6,0.5,null,null,46.4,2.6,null,null,53.6,null,2.6,null,18910,1799,null,null,2.98,0.18,null,null,18910,1799,null,null,2.97,null,0.18,null,3665,null,897,null,24.7,null,13.4,null,14.7,null,10.7,null,60.6,null,14.8,null,18910,1799,null,null,23.9,4.4,null,null,42.6,5.7,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),82.3,null,4.4,null,16,null,4.6,null,1.7,null,1.6,null,67.4,null,5.3,null,32.6,5.3,null,null,4355,1291,null,null,3.03,0.52,null,null,4355,1291,null,null,2.83,null,0.43,null,1264,703,null,null,5,null,7.1,null,42.3,null,28.3,null,52.7,null,28.6,null,4355,1291,null,null,38.8,15.4,null,null,27,12.7,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),62.2,null,15.3,null,33.2,16.1,null,null,4.6,null,5.6,null,42.3,null,16.1,null,57.7,16.1,null,null,19476,null,2052,null,3.33,null,0.27,null,19476,2052,null,null,3.24,0.26,null,null,9887,1700,null,null,20.3,9.6,null,null,15.6,8.2,null,null,64.1,null,11.5,null,19476,null,2052,null,58,null,6.5,null,35,null,5.5,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),66.7,6.9,null,null,33.3,6.9,null,null,0,1,null,null,43.9,null,6.6,null,56.1,null,6.6,null,44829,null,3546,null,1.17,null,0.03,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),44829,3546,null,null,0,null,0.4,null,38.7,null,4,null,28.3,null,3.6,null,87,2.4,null,null,26.6,3.4,null,null,50.4,4.3,null,null,49.6,4.3,null,null,0,0.4,null,null,39.1,null,3.4,null,60.9,null,3.4,null
1600000US0121184,"Dothan city, Alabama",30301,1019,null,null,2.32,null,0.07,null,19024,null,1013,null,2.95,0.12,null,null,7439,798,null,null,17.8,4.4,null,null,26.3,5.6,null,null,55.9,6.6,null,null,30301,null,1019,null,28,null,2.7,null,41.4,null,2.1,null,32,2,null,null,32.5,null,3,null,12.2,2.1,null,null,75.6,2.5,null,null,19.9,2.3,null,null,4.5,1.3,null,null,55.2,2.6,null,null,44.8,null,2.6,null,11998,898,null,null,2.92,0.12,null,null,11998,898,null,null,2.88,null,0.12,null,3327,null,528,null,21.2,null,6.7,null,29.9,null,8.5,null,48.9,null,7.7,null,11998,898,null,null,31,4.3,null,null,46.9,4.7,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),93.2,null,2,null,5,null,1.7,null,1.8,null,1.2,null,79.1,null,3.6,null,20.9,3.6,null,null,1208,281,null,null,2.91,0.35,null,null,1208,281,null,null,2.69,null,0.33,null,646,233,null,null,20.1,null,15.4,null,22.6,null,18.5,null,57.3,null,20.3,null,1208,281,null,null,55.8,16.2,null,null,36.3,14.8,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),74.9,null,13.5,null,22.7,13.2,null,null,2.4,null,3,null,44.9,null,14.1,null,55.1,14.1,null,null,5818,null,723,null,3.26,null,0.27,null,5818,723,null,null,3.14,0.25,null,null,3466,632,null,null,14.1,6.3,null,null,23.5,9.7,null,null,62.4,null,11.4,null,5818,null,723,null,70.1,null,6.3,null,24.5,null,4.5,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),61,7.8,null,null,33.8,7.4,null,null,5.2,3.6,null,null,26.6,null,5.3,null,73.4,null,5.3,null,11277,null,994,null,1.14,null,0.04,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11277,994,null,null,0,null,1.7,null,44.9,null,5.7,null,35.4,null,5.4,null,87.3,3.1,null,null,32.8,5.3,null,null,64.5,6.1,null,null,28.2,5.6,null,null,7.3,3.2,null,null,45.6,null,5.7,null,54.4,null,5.7,null
1600000US0135896,"Hoover city, Alabama",36721,2222,null,null,2.51,null,0.15,null,25215,null,1496,null,3.09,0.16,null,null,11482,1210,null,null,21.9,7.5,null,null,19.7,8.9,null,null,58.4,9.6,null,null,36721,null,2222,null,31.8,null,4.4,null,39.4,null,4.4,null,29.5,4.1,null,null,27.4,null,5.1,null,11.3,3,null,null,72.7,4.3,null,null,27.1,4.3,null,null,0.3,0.4,null,null,70.8,4.3,null,null,29.2,null,4.3,null,21668,1550,null,null,3.12,0.18,null,null,21668,1550,null,null,3.1,null,0.17,null,9462,null,1183,null,22.7,null,8.3,null,22.4,null,10.3,null,54.8,null,10.5,null,21668,1550,null,null,43.7,6,null,null,36,5.6,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),84.2,null,5.4,null,15.3,null,5.4,null,0.5,null,0.8,null,83.8,null,5.4,null,16.2,5.4,null,null,1488,795,null,null,3.14,0.44,null,null,1488,795,null,null,2.97,null,0.33,null,912,659,null,null,30.6,null,40.3,null,0,null,18.9,null,69.4,null,40.3,null,1488,795,null,null,69.4,21.4,null,null,68.1,24.2,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),84.9,null,16.2,null,15.1,16.2,null,null,0,null,12.1,null,68.1,null,24.2,null,31.9,24.2,null,null,2059,null,781,null,3.16,null,0.48,null,2059,781,null,null,3.03,0.41,null,null,1108,640,null,null,7.9,14.8,null,null,12.9,22.2,null,null,79.2,null,24,null,2059,null,781,null,58.1,null,19.9,null,36,null,18.4,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),70.3,18.9,null,null,29.7,18.9,null,null,0,8.9,null,null,65.2,null,19.6,null,34.8,null,19.6,null,11506,null,2398,null,1.17,null,0.1,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),11506,2398,null,null,0,null,1.7,null,42.7,null,8.8,null,37.3,null,8.6,null,87.4,5.7,null,null,36.2,8.2,null,null,49.7,10.2,null,null,50.3,10.2,null,null,0,1.7,null,null,47.5,null,10,null,52.5,null,10,null
1600000US0137000,"Huntsville city, Alabama",96551,2703,null,null,2.11,null,0.05,null,54387,null,3239,null,2.82,0.11,null,null,21432,2561,null,null,25.8,8.2,null,null,21.5,6.6,null,null,52.7,9.6,null,null,96551,null,2703,null,23.9,null,2.9,null,35.8,null,2.2,null,27.6,1.7,null,null,36.9,null,3.3,null,11.5,1.8,null,null,71.2,2.7,null,null,27.8,2.7,null,null,1,0.6,null,null,61.1,2.8,null,null,38.9,null,2.8,null,39641,3216,null,null,2.87,0.12,null,null,39641,3216,null,null,2.86,null,0.11,null,14085,null,2198,null,27.3,null,8.7,null,23.4,null,7.6,null,49.3,null,11,null,39641,3216,null,null,37.3,4.9,null,null,41,4,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),90.4,null,3,null,8.4,null,2.9,null,1.2,null,1.1,null,84.3,null,3.6,null,15.7,3.6,null,null,4259,1343,null,null,2.48,0.32,null,null,4259,1343,null,null,2.29,null,0.28,null,1808,898,null,null,17,null,19.6,null,0,null,10.1,null,83,null,19.6,null,4259,1343,null,null,52.4,18.6,null,null,29.8,14.4,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),75.3,null,15.1,null,23.4,14.1,null,null,1.3,null,2.1,null,53.8,null,16,null,46.2,16,null,null,10487,null,2272,null,3,null,0.35,null,10487,2272,null,null,2.87,0.34,null,null,5539,1853,null,null,24.9,14.1,null,null,23.8,15.8,null,null,51.3,null,18.9,null,10487,null,2272,null,56.5,null,10,null,30.8,null,7.2,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),68.3,11,null,null,31.2,10.9,null,null,0.5,0.9,null,null,39.3,null,9.8,null,60.7,null,9.8,null,42164,null,4009,null,1.15,null,0.04,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),42164,4009,null,null,0.3,null,0.4,null,32.7,null,4.2,null,27.7,null,3.8,null,84.5,3.7,null,null,26.4,3.8,null,null,53.5,5.2,null,null,45.7,5.2,null,null,0.8,0.8,null,null,45.5,null,5.2,null,54.5,null,5.2,null
1600000US0150000,"Mobile city, Alabama",77991,3003,null,null,2.31,null,0.08,null,43355,null,2710,null,3.14,0.16,null,null,16181,1873,null,null,25.4,6.2,null,null,19.9,6.2,null,null,54.7,7.3,null,null,77991,null,3003,null,26.1,null,2.5,null,39.1,null,2.2,null,31.2,2,null,null,38.9,null,3,null,11.3,1.5,null,null,70.4,2.8,null,null,28.3,2.7,null,null,1.4,0.6,null,null,53.1,2.6,null,null,46.9,null,2.6,null,25936,2214,null,null,3.06,0.2,null,null,25936,2214,null,null,3.03,null,0.19,null,7278,null,1288,null,31.1,null,9.6,null,13.2,null,7.2,null,55.7,null,10.1,null,25936,2214,null,null,34.2,5.2,null,null,50.6,4.9,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),87.1,null,4.3,null,10.4,null,4.1,null,2.6,null,1.8,null,80.3,null,5.4,null,19.7,5.4,null,null,2637,942,null,null,2.85,0.4,null,null,2637,942,null,null,2.73,null,0.4,null,933,476,null,null,28.8,null,31.1,null,6.4,null,11.5,null,64.7,null,32.9,null,2637,942,null,null,46.7,15.9,null,null,43.3,15.9,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),77.6,null,14.2,null,22.4,14.2,null,null,0,null,7,null,69.1,null,14.1,null,30.9,14.1,null,null,14782,null,1822,null,3.59,null,0.28,null,14782,1822,null,null,3.4,0.26,null,null,7970,1430,null,null,19.8,8.6,null,null,27.7,10.4,null,null,52.5,null,10.4,null,14782,null,1822,null,67.5,null,5.6,null,29.2,null,5.7,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),74.6,6.7,null,null,24.2,6.5,null,null,1.3,1.3,null,null,36.9,null,6.1,null,63.1,null,6.1,null,34636,null,3100,null,1.16,null,0.04,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),34636,3100,null,null,0.7,null,1,null,34.3,null,3.8,null,26.8,null,3.4,null,87.7,2.7,null,null,25.6,3.4,null,null,55.6,4.5,null,null,43.9,4.5,null,null,0.6,0.5,null,null,38.5,null,4,null,61.5,null,4,null
1600000US0151000,"Montgomery city, Alabama",81529,2059,null,null,2.36,null,0.06,null,49304,null,2258,null,3.02,0.12,null,null,24502,2329,null,null,19.9,6.5,null,null,18.8,5.5,null,null,61.3,7,null,null,81529,null,2059,null,34,null,2.7,null,36,null,2.2,null,28.8,1.4,null,null,34.4,null,2.9,null,11.9,1.7,null,null,74.4,2.6,null,null,23.7,2.6,null,null,1.9,0.7,null,null,56.4,2.7,null,null,43.6,null,2.7,null,25255,2221,null,null,3.09,0.16,null,null,25255,2221,null,null,3.07,null,0.16,null,9314,null,1603,null,17.3,null,7.1,null,22.5,null,7.8,null,60.2,null,9.2,null,25255,2221,null,null,40.2,4.8,null,null,42.2,4.3,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),93.5,null,3,null,6,null,3,null,0.4,null,0.4,null,78.4,null,5,null,21.6,5,null,null,4010,1250,null,null,3,0.52,null,null,4010,1250,null,null,2.54,null,0.35,null,2843,1166,null,null,29.4,null,23.5,null,19.1,null,18.5,null,51.4,null,21.2,null,4010,1250,null,null,72.5,12.9,null,null,23.4,11.1,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),77.4,null,17.4,null,21.5,17.3,null,null,1.1,null,2,null,58,null,19.8,null,42,19.8,null,null,20039,null,2516,null,3.2,null,0.23,null,20039,2516,null,null,3.05,0.24,null,null,12345,2084,null,null,19.7,10.4,null,null,15.9,7.9,null,null,64.4,null,10.9,null,20039,null,2516,null,71.5,null,6.5,null,22.7,null,5,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),67.4,7.1,null,null,30,7.4,null,null,2.6,2,null,null,35.9,null,7.7,null,64.1,null,7.7,null,32225,null,2606,null,1.18,null,0.05,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),32225,2606,null,null,1,null,1,null,41,null,4.9,null,32.3,null,4,null,87,3.2,null,null,30,3.9,null,null,63.3,4.4,null,null,34,4.4,null,null,2.6,1.5,null,null,51.7,null,4.7,null,48.3,null,4.7,null
1600000US0177256,"Tuscaloosa city, Alabama",39266,2801,null,null,2.32,null,0.13,null,21952,null,2316,null,2.98,0.22,null,null,10299,2183,null,null,27.9,12.6,null,null,24,10.8,null,null,48.2,11.3,null,null,39266,null,2801,null,29.4,null,5.3,null,33.5,null,4.2,null,22.9,3.5,null,null,34.4,null,4.3,null,11.2,2.8,null,null,59,4.4,null,null,38.1,4.6,null,null,3,1.9,null,null,41.7,4.2,null,null,58.3,null,4.2,null,12913,1761,null,null,3.08,0.24,null,null,12913,1761,null,null,3.05,null,0.24,null,4949,null,1219,null,22.4,null,10.9,null,22.9,null,11.6,null,54.8,null,13.7,null,12913,1761,null,null,40,7.7,null,null,39.6,8.1,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),82.5,null,7.1,null,15.3,null,6.8,null,2.2,null,2.4,null,69.1,null,8.7,null,30.9,8.7,null,null,2340,1021,null,null,3.11,0.69,null,null,2340,1021,null,null,2.87,null,0.68,null,1300,887,null,null,48.2,null,41.9,null,45.9,null,43.6,null,5.9,null,11.1,null,2340,1021,null,null,62.2,25,null,null,17.6,16.4,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),39.9,null,23.1,null,27.6,25,null,null,32.5,null,25,null,22.5,null,20.3,null,77.5,20.3,null,null,6699,null,1801,null,2.99,null,0.5,null,6699,1801,null,null,2.91,0.48,null,null,4050,1711,null,null,28,27.2,null,null,18.3,14.9,null,null,53.7,null,23.9,null,6699,null,1801,null,72.3,null,13.3,null,16.5,null,8,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),60.4,15.4,null,null,38.9,15.3,null,null,0.7,0.9,null,null,22.6,null,9.5,null,77.4,null,9.5,null,17314,null,2188,null,1.38,null,0.11,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),17314,2188,null,null,0.4,null,0.6,null,37.8,null,6.7,null,26.2,null,6.2,null,78.1,6.2,null,null,25.3,5.9,null,null,43.5,6.4,null,null,56.1,6.2,null,null,0.4,0.7,null,null,31.2,null,5.6,null,68.8,null,5.6,null
1600000US0203000,"Anchorage municipality, Alaska",109584,2068,null,null,2.56,null,0.04,null,68583,null,2731,null,3.24,0.09,null,null,31823,2716,null,null,20.2,3.9,null,null,19.2,4.5,null,null,60.5,5.5,null,null,109584,null,2068,null,31.7,null,2.6,null,33.1,null,1.4,null,23.8,1.1,null,null,30.1,null,2.3,null,7.9,1.3,null,null,64.8,2.5,null,null,31.9,2.4,null,null,3.3,0.9,null,null,63.6,2.6,null,null,36.4,null,2.6,null,50474,3377,null,null,3.26,0.11,null,null,50474,3377,null,null,3.25,null,0.1,null,21843,null,2764,null,23.3,null,4.9,null,21.9,null,5,null,54.8,null,5.9,null,50474,3377,null,null,45.1,4.3,null,null,33.5,3,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),80.8,null,3,null,17.3,null,3.1,null,1.9,null,0.9,null,76.5,null,3.3,null,23.5,3.3,null,null,6301,1407,null,null,3.13,0.33,null,null,6301,1407,null,null,2.83,null,0.32,null,2391,814,null,null,11.7,null,9.7,null,6.9,null,7.9,null,81.4,null,12.9,null,6301,1407,null,null,48.8,11.8,null,null,40,12.2,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),67.8,null,11,null,21.2,9.2,null,null,11,null,8,null,61.9,null,10.3,null,38.1,10.3,null,null,11808,null,1930,null,3.76,null,0.32,null,11808,1930,null,null,3.44,0.29,null,null,7589,1557,null,null,14.1,6.7,null,null,15.5,9.2,null,null,70.4,null,10.6,null,11808,null,1930,null,72.6,null,7.7,null,23.8,null,6.3,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),53,8.2,null,null,40.9,8.5,null,null,6.1,3.7,null,null,54.9,null,8.8,null,45.1,null,8.8,null,41001,null,2707,null,1.28,null,0.06,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),41001,2707,null,null,0.9,null,1.2,null,34.2,null,3.7,null,23.8,null,3.6,null,80.4,3.6,null,null,21.1,3.3,null,null,48,4.9,null,null,49,4.8,null,null,3,1.3,null,null,50.5,null,4.8,null,49.5,null,4.8,null
