GEO_ID,NAME,S0801_C01_001E,S0801_C01_001M,S0801_C01_001MA,S0801_C01_001EA,S0801_C01_002E,S0801_C01_002M,S0801_C01_002MA,S0801_C01_002EA,S0801_C01_003E,S0801_C01_003EA,S0801_C01_003M,S0801_C01_003MA,S0801_C01_004E,S0801_C01_004M,S0801_C01_004MA,S0801_C01_004EA,S0801_C01_005E,S0801_C01_005M,S0801_C01_005MA,S0801_C01_005EA,S0801_C01_006E,S0801_C01_006M,S0801_C01_006MA,S0801_C01_006EA,S0801_C01_007E,S0801_C01_007M,S0801_C01_007MA,S0801_C01_007EA,S0801_C01_008E,S0801_C01_008M,S0801_C01_008MA,S0801_C01_008EA,S0801_C01_009E,S0801_C01_009M,S0801_C01_009MA,S0801_C01_009EA,S0801_C01_010E,S0801_C01_010M,S0801_C01_010MA,S0801_C01_010EA,S0801_C01_011E,S0801_C01_011M,S0801_C01_011MA,S0801_C01_011EA,S0801_C01_012E,S0801_C01_012M,S0801_C01_012MA,S0801_C01_012EA,S0801_C01_013E,S0801_C01_013M,S0801_C01_013MA,S0801_C01_013EA,S0801_C01_014E,S0801_C01_014EA,S0801_C01_014M,S0801_C01_014MA,S0801_C01_015E,S0801_C01_015M,S0801_C01_015MA,S0801_C01_015EA,S0801_C01_016E,S0801_C01_016M,S0801_C01_016MA,S0801_C01_016EA,S0801_C01_017E,S0801_C01_017M,S0801_C01_017MA,S0801_C01_017EA,S0801_C01_018E,S0801_C01_018M,S0801_C01_018MA,S0801_C01_018EA,S0801_C01_019E,S0801_C01_019M,S0801_C01_019MA,S0801_C01_019EA,S0801_C01_020E,S0801_C01_020M,S0801_C01_020MA,S0801_C01_020EA,S0801_C01_021E,S0801_C01_021M,S0801_C01_021MA,S0801_C01_021EA,S0801_C01_022E,S0801_C01_022M,S0801_C01_022MA,S0801_C01_022EA,S0801_C01_023E,S0801_C01_023M,S0801_C01_023MA,S0801_C01_023EA,S0801_C01_024E,S0801_C01_024M,S0801_C01_024MA,S0801_C01_024EA,S0801_C01_025E,S0801_C01_025EA,S0801_C01_025M,S0801_C01_025MA,S0801_C01_026E,S0801_C01_026M,S0801_C01_026MA,S0801_C01_026EA,S0801_C01_027E,S0801_C01_027M,S0801_C01_027MA,S0801_C01_027EA,S0801_C01_028E,S0801_C01_028M,S0801_C01_028MA,S0801_C01_028EA,S0801_C01_029E,S0801_C01_029M,S0801_C01_029MA,S0801_C01_029EA,S0801_C01_030E,S0801_C01_030M,S0801_C01_030MA,S0801_C01_030EA,S0801_C01_031E,S0801_C01_031M,S0801_C01_031MA,S0801_C01_031EA,S0801_C01_032E,S0801_C01_032M,S0801_C01_032MA,S0801_C01_032EA,S0801_C01_033E,S0801_C01_033M,S0801_C01_033MA,S0801_C01_033EA,S0801_C01_034E,S0801_C01_034M,S0801_C01_034MA,S0801_C01_034EA,S0801_C01_035E,S0801_C01_035M,S0801_C01_035MA,S0801_C01_035EA,S0801_C01_036E,S0801_C01_036EA,S0801_C01_036M,S0801_C01_036MA,S0801_C01_037E,S0801_C01_037M,S0801_C01_037MA,S0801_C01_037EA,S0801_C01_038E,S0801_C01_038M,S0801_C01_038MA,S0801_C01_038EA,S0801_C01_039E,S0801_C01_039M,S0801_C01_039MA,S0801_C01_039EA,S0801_C01_040E,S0801_C01_040M,S0801_C01_040MA,S0801_C01_040EA,S0801_C01_041E,S0801_C01_041M,S0801_C01_041MA,S0801_C01_041EA,S0801_C01_042E,S0801_C01_042M,S0801_C01_042MA,S0801_C01_042EA,S0801_C01_043E,S0801_C01_043M,S0801_C01_043MA,S0801_C01_043EA,S0801_C01_044E,S0801_C01_044M,S0801_C01_044MA,S0801_C01_044EA,S0801_C01_045E,S0801_C01_045M,S0801_C01_045MA,S0801_C01_045EA,S0801_C01_046E,S0801_C01_046M,S0801_C01_046MA,S0801_C01_046EA,S0801_C01_047E,S0801_C01_047EA,S0801_C01_047M,S0801_C01_047MA,S0801_C01_048E,S0801_C01_048M,S0801_C01_048MA,S0801_C01_048EA,S0801_C01_049E,S0801_C01_049M,S0801_C01_049MA,S0801_C01_049EA,S0801_C01_050E,S0801_C01_050M,S0801_C01_050MA,S0801_C01_050EA,S0801_C01_051E,S0801_C01_051M,S0801_C01_051MA,S0801_C01_051EA,S0801_C01_052E,S0801_C01_052M,S0801_C01_052MA,S0801_C01_052EA,S0801_C01_053E,S0801_C01_053M,S0801_C01_053MA,S0801_C01_053EA,S0801_C01_054E,S0801_C01_054M,S0801_C01_054MA,S0801_C01_054EA,S0801_C01_055E,S0801_C01_055M,S0801_C01_055MA,S0801_C01_055EA,S0801_C01_056E,S0801_C01_056M,S0801_C01_056MA,S0801_C01_056EA,S0801_C01_057E,S0801_C01_057M,S0801_C01_057MA,S0801_C01_057EA,S0801_C02_001E,S0801_C02_001M,S0801_C02_001MA,S0801_C02_001EA,S0801_C02_002E,S0801_C02_002M,S0801_C02_002MA,S0801_C02_002EA,S0801_C02_003E,S0801_C02_003M,S0801_C02_003MA,S0801_C02_003EA,S0801_C02_004E,S0801_C02_004M,S0801_C02_004MA,S0801_C02_004EA,S0801_C02_005E,S0801_C02_005M,S0801_C02_005MA,S0801_C02_005EA,S0801_C02_006E,S0801_C02_006M,S0801_C02_006MA,S0801_C02_006EA,S0801_C02_007E,S0801_C02_007M,S0801_C02_007MA,S0801_C02_007EA,S0801_C02_008E,S0801_C02_008M,S0801_C02_008MA,S0801_C02_008EA,S0801_C02_009E,S0801_C02_009M,S0801_C02_009MA,S0801_C02_009EA,S0801_C02_010E,S0801_C02_010M,S0801_C02_010MA,S0801_C02_010EA,S0801_C02_011E,S0801_C02_011M,S0801_C02_011MA,S0801_C02_011EA,S0801_C02_012E,S0801_C02_012M,S0801_C02_012MA,S0801_C02_012EA,S0801_C02_013E,S0801_C02_013M,S0801_C02_013MA,S0801_C02_013EA,S0801_C02_014E,S0801_C02_014M,S0801_C02_014MA,S0801_C02_014EA,S0801_C02_015E,S0801_C02_015M,S0801_C02_015MA,S0801_C02_015EA,S0801_C02_016E,S0801_C02_016M,S0801_C02_016MA,S0801_C02_016EA,S0801_C02_017E,S0801_C02_017M,S0801_C02_017MA,S0801_C02_017EA,S0801_C02_018E,S0801_C02_018M,S0801_C02_018MA,S0801_C02_018EA,S0801_C02_019E,S0801_C02_019M,S0801_C02_019MA,S0801_C02_019EA,S0801_C02_020E,S0801_C02_020M,S0801_C02_020MA,S0801_C02_020EA,S0801_C02_021E,S0801_C02_021EA,S0801_C02_021M,S0801_C02_021MA,S0801_C02_022E,S0801_C02_022M,S0801_C02_022MA,S0801_C02_022EA,S0801_C02_023E,S0801_C02_023M,S0801_C02_023MA,S0801_C02_023EA,S0801_C02_024E,S0801_C02_024M,S0801_C02_024MA,S0801_C02_024EA,S0801_C02_025E,S0801_C02_025M,S0801_C02_025MA,S0801_C02_025EA,S0801_C02_026E,S0801_C02_026M,S0801_C02_026MA,S0801_C02_026EA,S0801_C02_027E,S0801_C02_027M,S0801_C02_027MA,S0801_C02_027EA,S0801_C02_028E,S0801_C02_028M,S0801_C02_028MA,S0801_C02_028EA,S0801_C02_029E,S0801_C02_029M,S0801_C02_029MA,S0801_C02_029EA,S0801_C02_030E,S0801_C02_030M,S0801_C02_030MA,S0801_C02_030EA,S0801_C02_031E,S0801_C02_031M,S0801_C02_031MA,S0801_C02_031EA,S0801_C02_032E,S0801_C02_032EA,S0801_C02_032M,S0801_C02_032MA,S0801_C02_033E,S0801_C02_033M,S0801_C02_033MA,S0801_C02_033EA,S0801_C02_034E,S0801_C02_034M,S0801_C02_034MA,S0801_C02_034EA,S0801_C02_035E,S0801_C02_035M,S0801_C02_035MA,S0801_C02_035EA,S0801_C02_036E,S0801_C02_036M,S0801_C02_036MA,S0801_C02_036EA,S0801_C02_037E,S0801_C02_037M,S0801_C02_037MA,S0801_C02_037EA,S0801_C02_038E,S0801_C02_038M,S0801_C02_038MA,S0801_C02_038EA,S0801_C02_039E,S0801_C02_039M,S0801_C02_039MA,S0801_C02_039EA,S0801_C02_040E,S0801_C02_040M,S0801_C02_040MA,S0801_C02_040EA,S0801_C02_041E,S0801_C02_041M,S0801_C02_041MA,S0801_C02_041EA,S0801_C02_042E,S0801_C02_042M,S0801_C02_042MA,S0801_C02_042EA,S0801_C02_043E,S0801_C02_043EA,S0801_C02_043M,S0801_C02_043MA,S0801_C02_044E,S0801_C02_044M,S0801_C02_044MA,S0801_C02_044EA,S0801_C02_045E,S0801_C02_045M,S0801_C02_045MA,S0801_C02_045EA,S0801_C02_046E,S0801_C02_046M,S0801_C02_046MA,S0801_C02_046EA,S0801_C02_047E,S0801_C02_047M,S0801_C02_047MA,S0801_C02_047EA,S0801_C02_048E,S0801_C02_048M,S0801_C02_048MA,S0801_C02_048EA,S0801_C02_049E,S0801_C02_049M,S0801_C02_049MA,S0801_C02_049EA,S0801_C02_050E,S0801_C02_050M,S0801_C02_050MA,S0801_C02_050EA,S0801_C02_051E,S0801_C02_051M,S0801_C02_051MA,S0801_C02_051EA,S0801_C02_052E,S0801_C02_052M,S0801_C02_052MA,S0801_C02_052EA,S0801_C02_053E,S0801_C02_053M,S0801_C02_053MA,S0801_C02_053EA,S0801_C02_054E,S0801_C02_054EA,S0801_C02_054M,S0801_C02_054MA,S0801_C02_055E,S0801_C02_055M,S0801_C02_055MA,S0801_C02_055EA,S0801_C02_056E,S0801_C02_056M,S0801_C02_056MA,S0801_C02_056EA,S0801_C02_057E,S0801_C02_057M,S0801_C02_057MA,S0801_C02_057EA,S0801_C03_001E,S0801_C03_001M,S0801_C03_001MA,S0801_C03_001EA,S0801_C03_002E,S0801_C03_002M,S0801_C03_002MA,S0801_C03_002EA,S0801_C03_003E,S0801_C03_003M,S0801_C03_003MA,S0801_C03_003EA,S0801_C03_004E,S0801_C03_004M,S0801_C03_004MA,S0801_C03_004EA,S0801_C03_005E,S0801_C03_005M,S0801_C03_005MA,S0801_C03_005EA,S0801_C03_006E,S0801_C03_006EA,S0801_C03_006M,S0801_C03_006MA,S0801_C03_007E,S0801_C03_007M,S0801_C03_007MA,S0801_C03_007EA,S0801_C03_008E,S0801_C03_008M,S0801_C03_008MA,S0801_C03_008EA,S0801_C03_009E,S0801_C03_009M,S0801_C03_009MA,S0801_C03_009EA,S0801_C03_010E,S0801_C03_010M,S0801_C03_010MA,S0801_C03_010EA,S0801_C03_011E,S0801_C03_011M,S0801_C03_011MA,S0801_C03_011EA,S0801_C03_012E,S0801_C03_012M,S0801_C03_012MA,S0801_C03_012EA,S0801_C03_013E,S0801_C03_013M,S0801_C03_013MA,S0801_C03_013EA,S0801_C03_014E,S0801_C03_014M,S0801_C03_014MA,S0801_C03_014EA,S0801_C03_015E,S0801_C03_015M,S0801_C03_015MA,S0801_C03_015EA,S0801_C03_016E,S0801_C03_016M,S0801_C03_016MA,S0801_C03_016EA,S0801_C03_017E,S0801_C03_017M,S0801_C03_017MA,S0801_C03_017EA,S0801_C03_018E,S0801_C03_018M,S0801_C03_018MA,S0801_C03_018EA,S0801_C03_019E,S0801_C03_019M,S0801_C03_019MA,S0801_C03_019EA,S0801_C03_020E,S0801_C03_020M,S0801_C03_020MA,S0801_C03_020EA,S0801_C03_021E,S0801_C03_021M,S0801_C03_021MA,S0801_C03_021EA,S0801_C03_022E,S0801_C03_022M,S0801_C03_022MA,S0801_C03_022EA,S0801_C03_023E,S0801_C03_023M,S0801_C03_023MA,S0801_C03_023EA,S0801_C03_024E,S0801_C03_024M,S0801_C03_024MA,S0801_C03_024EA,S0801_C03_025E,S0801_C03_025M,S0801_C03_025MA,S0801_C03_025EA,S0801_C03_026E,S0801_C03_026M,S0801_C03_026MA,S0801_C03_026EA,S0801_C03_027E,S0801_C03_027M,S0801_C03_027MA,S0801_C03_027EA,S0801_C03_028E,S0801_C03_028EA,S0801_C03_028M,S0801_C03_028MA,S0801_C03_029E,S0801_C03_029M,S0801_C03_029MA,S0801_C03_029EA,S0801_C03_030E,S0801_C03_030M,S0801_C03_030MA,S0801_C03_030EA,S0801_C03_031E,S0801_C03_031M,S0801_C03_031MA,S0801_C03_031EA,S0801_C03_032E,S0801_C03_032M,S0801_C03_032MA,S0801_C03_032EA,S0801_C03_033E,S0801_C03_033M,S0801_C03_033MA,S0801_C03_033EA,S0801_C03_034E,S0801_C03_034M,S0801_C03_034MA,S0801_C03_034EA,S0801_C03_035E,S0801_C03_035M,S0801_C03_035MA,S0801_C03_035EA,S0801_C03_036E,S0801_C03_036M,S0801_C03_036MA,S0801_C03_036EA,S0801_C03_037E,S0801_C03_037M,S0801_C03_037MA,S0801_C03_037EA,S0801_C03_038E,S0801_C03_038M,S0801_C03_038MA,S0801_C03_038EA,S0801_C03_039E,S0801_C03_039EA,S0801_C03_039M,S0801_C03_039MA,S0801_C03_040E,S0801_C03_040M,S0801_C03_040MA,S0801_C03_040EA,S0801_C03_041E,S0801_C03_041M,S0801_C03_041MA,S0801_C03_041EA,S0801_C03_042E,S0801_C03_042M,S0801_C03_042MA,S0801_C03_042EA,S0801_C03_043E,S0801_C03_043M,S0801_C03_043MA,S0801_C03_043EA,S0801_C03_044E,S0801_C03_044M,S0801_C03_044MA,S0801_C03_044EA,S0801_C03_045E,S0801_C03_045M,S0801_C03_045MA,S0801_C03_045EA,S0801_C03_046E,S0801_C03_046M,S0801_C03_046MA,S0801_C03_046EA,S0801_C03_047E,S0801_C03_047M,S0801_C03_047MA,S0801_C03_047EA,S0801_C03_048E,S0801_C03_048M,S0801_C03_048MA,S0801_C03_048EA,S0801_C03_049E,S0801_C03_049M,S0801_C03_049MA,S0801_C03_049EA,S0801_C03_050E,S0801_C03_050EA,S0801_C03_050M,S0801_C03_050MA,S0801_C03_051E,S0801_C03_051M,S0801_C03_051MA,S0801_C03_051EA,S0801_C03_052E,S0801_C03_052M,S0801_C03_052MA,S0801_C03_052EA,S0801_C03_053E,S0801_C03_053M,S0801_C03_053MA,S0801_C03_053EA,S0801_C03_054E,S0801_C03_054M,S0801_C03_054MA,S0801_C03_054EA,S0801_C03_055E,S0801_C03_055M,S0801_C03_055MA,S0801_C03_055EA,S0801_C03_056E,S0801_C03_056M,S0801_C03_056MA,S0801_C03_056EA,S0801_C03_057E,S0801_C03_057M,S0801_C03_057MA,S0801_C03_057EA
1600000US0103076,"Auburn city, Alabama",N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,93,null,2.6,null,84.2,4.2,null,null,8.8,3.5,null,null,7,2.6,null,null,100,0.5,null,null,66,6.1,null,null,34,6.1,null,null,0,0.5,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,30397,2737,null,null,0.4,0.5,null,null,3,1.6,null,null,2.6,1.8,null,null,9.4,4.4,null,null,4.3,2.1,null,null,13.6,3.9,null,null,22.7,4.9,null,null,14.6,4,null,null,4.5,2.7,null,null,24.9,null,5.9,null,18.7,5.2,null,null,20.7,4.4,null,null,27.2,7.5,null,null,12.3,4.4,null,null,1.1,1,null,null,4.5,2.1,null,null,3.8,2.2,null,null,5,2.7,null,null,6.8,3.5,null,null,21,2.7,null,null,34572,null,2797,null,1.5,1.4,null,null,25.2,8.4,null,null,45.4,7.9,null,null,28,7.4,null,null,14.9,(X),(X),null,17.2,(X),(X),null,20.8,(X),(X),null,27.8,(X),(X),null,22.3,(X),(X),null,2.4,(X),(X),null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,89.7,4,null,null,78.5,6.4,null,null,11.2,6,null,null,10.3,4,null,null,100,1,null,null,62,7.9,null,null,38,7.9,null,null,0,null,1,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,15091,1968,null,null,0.8,1,null,null,4.1,2.9,null,null,4.1,3.3,null,null,12.2,6.3,null,null,4.1,2.7,null,null,8.4,null,4.8,null,26.2,8,null,null,14.2,5.8,null,null,2.7,2.2,null,null,23.2,6.9,null,null,22.9,8.1,null,null,16.2,4.9,null,null,18.2,7.8,null,null,16,6,null,null,1.8,1.8,null,null,3.9,2.7,null,null,4.4,null,3.1,null,5.6,3.5,null,null,11,6,null,null,23.8,4.4,null,null,17853,1980,null,null,1.2,1.6,null,null,21.9,8.6,null,null,44.5,9.1,null,null,32.4,8.8,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,96.3,2.6,null,null,90.1,4.1,null,null,6.2,3.5,null,null,3.7,2.6,null,null,100,1.1,null,null,70.2,8.2,null,null,29.8,8.2,null,null,0,1.1,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,15306,2136,null,null,0,1.2,null,null,1.9,null,2.2,null,1.1,1.3,null,null,6.6,7.6,null,null,4.5,3.3,null,null,18.8,7.7,null,null,19.3,6.2,null,null,14.9,5.7,null,null,6.2,4.7,null,null,26.7,9,null,null,14.5,5.6,null,null,25.2,7.6,null,null,36,null,9.3,null,8.6,4.3,null,null,0.3,0.8,null,null,5.1,3.6,null,null,3.2,3.2,null,null,4.4,3.2,null,null,2.6,2.1,null,null,18.3,2.4,null,null,16719,2077,null,null,1.8,2.3,null,null,28.6,10.2,null,null,46.3,null,9.1,null,23.2,7.7,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1600000US0107000,"Birmingham city, Alabama",86390,4532,null,null,83.6,2.9,null,null,75.8,null,3.7,null,7.9,2,null,null,6.2,1.8,null,null,0.4,0.3,null,null,1.2,0.8,null,null,1.06,0.02,null,null,0.9,0.7,null,null,2.8,1,null,null,0.1,0.2,null,null,0.6,0.4,null,null,12,2.3,null,null,98.4,null,1,null,91.8,1.6,null,null,6.5,1.4,null,null,1.6,1,null,null,100,0.2,null,null,60.4,3.3,null,null,39.6,3.3,null,null,0,0.2,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,76049,4482,null,null,6.7,1.5,null,null,4,1.3,null,null,2.4,1.2,null,null,7.1,1.9,null,null,9.3,2.4,null,null,9.8,2.2,null,null,11.4,1.9,null,null,10.7,2.4,null,null,7,1.9,null,null,31.7,null,3.4,null,10.1,2.4,null,null,16.4,2.6,null,null,23.4,2.7,null,null,22,3,null,null,5.8,1.7,null,null,13.7,2.2,null,null,2.8,1.1,null,null,3.1,1.2,null,null,2.7,1.1,null,null,21.3,1.4,null,null,83745,null,4684,null,2.2,0.9,null,null,33.5,3.8,null,null,36.2,4.2,null,null,28.1,3.9,null,null,16,(X),(X),null,18.6,(X),(X),null,18.4,(X),(X),null,32.4,(X),(X),null,25.1,(X),(X),null,2,(X),(X),null,40944,3241,null,null,83.3,3.7,null,null,75.5,4.6,null,null,7.8,3,null,null,6,2.7,null,null,0.4,0.5,null,null,1.3,1,null,null,1.05,0.02,null,null,0.7,0.6,null,null,3.8,1.7,null,null,0.2,0.2,null,null,0.7,0.7,null,null,11.3,3.2,null,null,97.9,1.4,null,null,90.2,2.1,null,null,7.8,2.1,null,null,2.1,1.4,null,null,100,0.5,null,null,61.1,4.2,null,null,38.9,4.2,null,null,0,null,0.5,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,36327,3014,null,null,7.1,2.6,null,null,5.7,2.3,null,null,3.7,2,null,null,8.5,2.6,null,null,8.2,2.6,null,null,9.8,null,2.9,null,9.8,2.8,null,null,10.3,3.1,null,null,4.3,2.2,null,null,32.8,4.9,null,null,9.5,2.8,null,null,15.7,3.4,null,null,21.2,4.1,null,null,20.9,5.1,null,null,7.1,2.6,null,null,14.9,3.2,null,null,3.4,null,1.8,null,3.7,1.8,null,null,3.6,1.8,null,null,23,2.1,null,null,40618,3249,null,null,3.5,1.7,null,null,26.6,4.4,null,null,38.4,5,null,null,31.5,4.9,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),45446,3393,null,null,83.9,3.8,null,null,76,4.8,null,null,8,2.5,null,null,6.4,2.3,null,null,0.4,null,0.4,null,1.2,1,null,null,1.06,0.02,null,null,1.1,1.1,null,null,1.9,1.1,null,null,0.1,0.2,null,null,0.4,0.4,null,null,12.6,3,null,null,98.8,1.1,null,null,93.3,2.3,null,null,5.5,1.8,null,null,1.2,1.1,null,null,100,0.4,null,null,59.8,4.8,null,null,40.2,4.8,null,null,0,0.4,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,39722,3214,null,null,6.3,2.2,null,null,2.3,null,1.3,null,1.3,1.1,null,null,5.8,2.6,null,null,10.4,3.4,null,null,9.9,3.1,null,null,12.9,2.4,null,null,11.1,3.4,null,null,9.5,2.8,null,null,30.7,4.5,null,null,10.7,3.1,null,null,17.1,3.9,null,null,25.5,null,4.2,null,22.9,3.9,null,null,4.6,1.9,null,null,12.5,2.5,null,null,2.3,1.3,null,null,2.6,1.7,null,null,1.8,1.4,null,null,19.8,2.1,null,null,43127,3407,null,null,1,0.9,null,null,40.1,5.5,null,null,34.1,null,5.4,null,24.8,4.7,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
1600000US0121184,"Dothan city, Alabama",30066,1190,null,null,89.1,2.6,null,null,79.7,null,3.2,null,9.4,2,null,null,7.8,1.7,null,null,1.1,0.7,null,null,0.5,0.4,null,null,1.06,0.01,null,null,0,0.6,null,null,1.3,0.8,null,null,0.1,0.2,null,null,1.6,0.8,null,null,7.9,2.3,null,null,94.2,null,1.5,null,80.1,2.8,null,null,14.1,2.5,null,null,5.8,1.5,null,null,100,0.6,null,null,74.9,2.9,null,null,25.1,2.9,null,null,0,0.6,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,27701,1206,null,null,6.5,1.3,null,null,4.8,1.4,null,null,4.7,1.3,null,null,8.8,2.1,null,null,9.5,1.5,null,null,13.2,2,null,null,11.8,2.2,null,null,10.3,1.8,null,null,1.3,0.6,null,null,29.2,null,3.3,null,19.7,2.4,null,null,17.4,2.6,null,null,21,2.7,null,null,14.9,2.4,null,null,3.5,1,null,null,9.3,1.8,null,null,3.6,1.3,null,null,4.9,1.5,null,null,5.8,1.7,null,null,21.1,1.4,null,null,30000,null,1199,null,3.8,1.3,null,null,26.7,3.2,null,null,42.8,3.8,null,null,26.7,3.5,null,null,10.3,(X),(X),null,12.7,(X),(X),null,13.6,(X),(X),null,21.7,(X),(X),null,17.7,(X),(X),null,1.4,(X),(X),null,15461,861,null,null,91.6,2.6,null,null,82.1,3.5,null,null,9.4,2.7,null,null,8.6,2.6,null,null,0.4,0.4,null,null,0.4,0.5,null,null,1.06,0.02,null,null,0,1.2,null,null,1.2,0.7,null,null,0.2,0.4,null,null,1.7,1.2,null,null,5.2,2.6,null,null,92.9,2.7,null,null,75,4.1,null,null,17.9,3.7,null,null,7.1,2.7,null,null,100,1.2,null,null,68.6,4.5,null,null,31.4,4.5,null,null,0,null,1.2,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,14653,820,null,null,5.8,1.7,null,null,5.9,2.1,null,null,6.6,2.1,null,null,11.6,3,null,null,11.1,2.3,null,null,13.5,null,2.9,null,8,2.3,null,null,9.1,2.4,null,null,1.2,0.8,null,null,27.1,4.3,null,null,19.4,3.8,null,null,13.8,2.8,null,null,19.7,3.3,null,null,12.8,2.8,null,null,3.6,1.5,null,null,11.6,2.9,null,null,4.9,null,2.2,null,6,2.2,null,null,8.2,2.8,null,null,24.1,2.3,null,null,15443,870,null,null,3,1.5,null,null,22.9,3.6,null,null,46.4,5.1,null,null,27.7,4.5,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),14605,824,null,null,86.5,4.1,null,null,77.1,4.8,null,null,9.3,2.3,null,null,7,1.9,null,null,1.9,null,1.4,null,0.5,0.4,null,null,1.06,0.02,null,null,0,1.3,null,null,1.5,1.3,null,null,0,1.3,null,null,1.4,1,null,null,10.7,3.8,null,null,95.6,1.7,null,null,85.5,3.1,null,null,10.1,2.8,null,null,4.4,1.7,null,null,100,1.3,null,null,81.5,3.1,null,null,18.5,3.1,null,null,0,1.3,null,null,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,13048,919,null,null,7.1,2.6,null,null,3.5,null,1.6,null,2.6,1.3,null,null,5.7,2.4,null,null,7.7,2.1,null,null,12.8,2.5,null,null,16.2,3.4,null,null,11.6,2.9,null,null,1.3,0.8,null,null,31.5,4.1,null,null,20.2,3.3,null,null,21.4,3.6,null,null,22.4,null,4.2,null,17.2,3.6,null,null,3.3,1.4,null,null,6.6,2.7,null,null,2.1,1.2,null,null,3.7,1.8,null,null,3.1,1.6,null,null,17.7,1.4,null,null,14557,834,null,null,4.7,2,null,null,30.7,5.1,null,null,38.9,null,4.6,null,25.6,3.8,null,null,(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X),(X)
